360,0.0001299,3.917e-06,0.0006061,46.6383
361,0.000147044,4.43618e-06,0.000686507,47.1354
362,0.000165012,4.97797e-06,0.000770807,47.6445
363,0.000184628,5.56496e-06,0.000862893,48.1775
364,0.000206716,6.21977e-06,0.00096666,48.7466
365,0.0002321,6.965e-06,0.001086,49.3637
366,0.000261425,7.81966e-06,0.00122395,50.0288
367,0.000294619,8.78843e-06,0.00138015,50.6938
368,0.00033143,9.87235e-06,0.00155338,51.2989
369,0.000371608,1.10725e-05,0.0017424,51.784
370,0.0004149,1.239e-05,0.001946,52.0891
371,0.000461634,1.38358e-05,0.00216573,52.1719
372,0.000514452,1.54609e-05,0.0024142,52.0612
373,0.000576572,1.7326e-05,0.00270681,51.8034
374,0.000651215,1.94921e-05,0.00305895,51.445
375,0.0007416,2.202e-05,0.003486,51.0323
376,0.000849553,2.49448e-05,0.00399669,50.6134
377,0.000971318,2.81987e-05,0.00457306,50.2425
378,0.00110175,3.16882e-05,0.00519048,49.9754
379,0.00123569,3.53198e-05,0.00582434,49.8678
380,0.001368,3.9e-05,0.00645,49.9755
381,0.00149681,4.27084e-05,0.0070585,50.3272
382,0.00163343,4.67171e-05,0.00770346,50.8434
383,0.00179245,5.13717e-05,0.00845417,51.4173
384,0.00198844,5.70176e-05,0.00937992,51.9423
385,0.002236,6.4e-05,0.01055,52.3118
386,0.0025456,7.2576e-05,0.0120141,52.4715
387,0.00291123,8.26491e-05,0.0137441,52.577
388,0.00332276,9.40341e-05,0.0156919,52.8362
389,0.00377006,0.000106546,0.0178098,53.4573
390,0.004243,0.00012,0.02005,54.6482
391,0.00473955,0.000134387,0.022403,56.5551
392,0.00529008,0.000150407,0.0250129,59.0768
393,0.00593302,0.000168932,0.0280624,62.0504
394,0.00670685,0.000190838,0.0317339,65.313
395,0.00765,0.000217,0.03621,68.7015
396,0.00878541,0.000247922,0.0415997,72.0605
397,0.0100739,0.000282629,0.0477176,75.2639
398,0.0114606,0.000319774,0.0543046,78.1932
399,0.0128909,0.000358013,0.0611017,80.7297
400,0.01431,0.000396,0.06785,82.7549
401,0.0156941,0.000433229,0.0744377,84.1987
402,0.0171432,0.000472551,0.081342,85.1848
403,0.0187883,0.000517659,0.0891875,85.8856
404,0.0207602,0.000572245,0.0985986,86.4734
405,0.02319,0.00064,0.1102,87.1204
406,0.0261823,0.000723852,0.124492,87.9527
407,0.0297369,0.000823672,0.141478,88.9109
408,0.0338273,0.000938565,0.161039,89.8896
409,0.0384272,0.00106764,0.183053,90.7831
410,0.04351,0.00121,0.2074,91.486
411,0.0490684,0.00136548,0.234051,91.9247
412,0.0551714,0.00153678,0.263341,92.1543
413,0.0619073,0.00172734,0.295696,92.2618
414,0.0693641,0.00194061,0.33154,92.3343
415,0.07763,0.00218,0.3713,92.4589
416,0.0867948,0.00244985,0.415416,92.6948
417,0.0969545,0.00275801,0.464389,92.99
418,0.108207,0.00311326,0.518734,93.2645
419,0.120649,0.00352433,0.578966,93.4384
420,0.13438,0.004,0.6456,93.4318
421,0.149408,0.00454618,0.718722,93.182
422,0.165392,0.00515749,0.796694,92.6957
423,0.1819,0.00582571,0.877451,91.9968
424,0.198503,0.00654262,0.958925,91.1092
425,0.21477,0.0073,1.03905,90.057
426,0.230334,0.00809119,1.11607,88.8922
427,0.245081,0.00891571,1.18945,87.7794
428,0.258958,0.00977464,1.25898,86.9116
429,0.271915,0.010669,1.32443,86.4816
430,0.2839,0.0116,1.3856,86.6823
431,0.29487,0.0125686,1.44228,87.6415
432,0.304815,0.0135758,1.49441,89.2272
433,0.313736,0.0146228,1.54193,91.2425
434,0.321631,0.0157105,1.5848,93.4903
435,0.3285,0.01684,1.62296,95.7736
436,0.334349,0.0180111,1.65641,97.9278
437,0.339211,0.0192189,1.68533,99.9173
438,0.343127,0.0204571,1.70994,101.739
439,0.346137,0.0217195,1.73044,103.389
440,0.34828,0.023,1.74706,104.865
441,0.349602,0.024295,1.76004,106.174
442,0.35017,0.0256122,1.76972,107.371
443,0.350055,0.0269619,1.77646,108.52
444,0.349327,0.0283544,1.78064,109.687
445,0.34806,0.0298,1.7826,110.936
446,0.346324,0.0313076,1.78272,112.303
447,0.344195,0.0328801,1.78137,113.706
448,0.341748,0.0345187,1.7789,115.032
449,0.339058,0.0362249,1.77569,116.17
450,0.3362,0.038,1.77211,117.008
451,0.333224,0.0398457,1.76838,117.471
452,0.33007,0.0417651,1.76417,117.631
453,0.326655,0.0437616,1.75903,117.601
454,0.322893,0.0458388,1.75249,117.491
455,0.3187,0.048,1.7441,117.41
456,0.314011,0.0502472,1.73347,117.442
457,0.308841,0.0525764,1.7206,117.556
458,0.303225,0.0549819,1.70555,117.695
459,0.2972,0.0574583,1.68839,117.8
460,0.2908,0.06,1.6692,117.812
461,0.284035,0.0626046,1.64791,117.689
462,0.276806,0.065283,1.62391,117.448
463,0.26899,0.068049,1.59644,117.12
464,0.260463,0.0709167,1.56476,116.739
465,0.2511,0.0739,1.5281,116.336
466,0.240841,0.0770124,1.48607,115.942
467,0.229881,0.0802656,1.43966,115.577
468,0.218475,0.0836705,1.39022,115.263
469,0.206882,0.0872383,1.3391,115.017
470,0.19536,0.09098,1.28764,114.861
471,0.18412,0.094906,1.23694,114.808
472,0.17319,0.0990241,1.18714,114.848
473,0.162555,0.103341,1.1381,114.969
474,0.152197,0.107864,1.08973,115.155
475,0.1421,0.1126,1.0419,115.392
476,0.132252,0.11755,0.994544,115.658
477,0.122666,0.122694,0.947793,115.903
478,0.113357,0.128004,0.901825,116.068
479,0.104343,0.133455,0.856817,116.094
480,0.09564,0.13902,0.81295,115.923
481,0.0872704,0.144685,0.770395,115.515
482,0.0792729,0.150492,0.7293,114.904
483,0.0716912,0.156494,0.689808,114.141
484,0.0645691,0.162746,0.652061,113.278
485,0.05795,0.1693,0.6162,112.367
486,0.0518624,0.176208,0.582328,111.459
487,0.046273,0.183503,0.550388,110.602
488,0.0411335,0.191216,0.520282,109.844
489,0.0363953,0.199379,0.491912,109.231
490,0.03201,0.20802,0.46518,108.811
491,0.0279372,0.217164,0.439994,108.614
492,0.0241693,0.226806,0.416281,108.599
493,0.0207068,0.236934,0.393973,108.71
494,0.0175502,0.247536,0.373002,108.89
495,0.0147,0.2586,0.3533,109.082
496,0.0121555,0.270135,0.334804,109.237
497,0.00991051,0.282232,0.317467,109.344
498,0.00795785,0.295001,0.301249,109.401
499,0.00629012,0.308553,0.286107,109.405
500,0.0049,0.323,0.272,109.354
501,0.0037845,0.33841,0.25886,109.248
502,0.00295801,0.354686,0.246517,109.101
503,0.00243928,0.371686,0.234774,108.93
504,0.00224703,0.389271,0.223434,108.75
505,0.0024,0.4073,0.2123,108.578
506,0.00291934,0.425663,0.201219,108.426
507,0.00383583,0.444372,0.190208,108.285
508,0.00518265,0.46347,0.179327,108.143
509,0.00699298,0.482998,0.168638,107.987
510,0.0093,0.503,0.1582,107.802
511,0.0121341,0.52349,0.148073,107.579
512,0.0155147,0.544376,0.138309,107.316
513,0.0194581,0.565537,0.128958,107.014
514,0.0239811,0.586851,0.120071,106.673
515,0.0291,0.6082,0.1117,106.296
516,0.0348239,0.629452,0.103885,105.89
517,0.0411316,0.650438,0.0966348,105.491
518,0.0479943,0.670977,0.0899464,105.146
519,0.0553834,0.690891,0.0838187,104.897
520,0.06327,0.71,0.07825,104.79
521,0.071629,0.728172,0.0732267,104.855
522,0.0804491,0.745469,0.0686879,105.07
523,0.0897228,0.761999,0.0645607,105.396
524,0.0994423,0.777873,0.0607723,105.798
525,0.1096,0.7932,0.05725,106.239
526,0.120179,0.808061,0.0539295,106.681
527,0.131123,0.822428,0.0507812,107.086
528,0.142368,0.836245,0.0477842,107.415
529,0.153849,0.849454,0.0449175,107.629
530,0.1655,0.862,0.04216,107.689
531,0.177271,0.873843,0.0394954,107.569
532,0.189164,0.885007,0.0369251,107.301
533,0.201197,0.895536,0.0344551,106.928
534,0.213387,0.905469,0.0320914,106.495
535,0.22575,0.91485,0.02984,106.047
536,0.2383,0.923712,0.0277055,105.622
537,0.25104,0.932061,0.0256868,105.235
538,0.263971,0.939893,0.0237813,104.897
539,0.27709,0.947207,0.0219865,104.617
540,0.2904,0.954,0.0203,104.405
541,0.303898,0.960271,0.0187191,104.267
542,0.317582,0.966028,0.0172414,104.194
543,0.331446,0.971278,0.015864,104.171
544,0.345487,0.976033,0.0145844,104.186
545,0.3597,0.9803,0.0134,104.225
546,0.374083,0.984091,0.0123076,104.273
547,0.388642,0.987428,0.0113021,104.305
548,0.403384,0.990334,0.0103777,104.295
549,0.418317,0.992833,0.00952892,104.217
550,0.43345,0.99495,0.00875,104.046
551,0.448787,0.996703,0.00803565,103.764
552,0.464323,0.998091,0.00738199,103.391
553,0.48005,0.999107,0.00678551,102.957
554,0.495962,0.999746,0.00624269,102.491
555,0.51205,1,0.00575,102.023
556,0.528304,0.999861,0.00530381,101.577
557,0.544702,0.999312,0.00489997,101.155
558,0.561217,0.998331,0.00453423,100.753
559,0.577825,0.996901,0.00420233,100.369
560,0.5945,0.995,0.0039,100
561,0.61122,0.992616,0.00362353,99.641
562,0.627976,0.989762,0.00337133,99.2857
563,0.644761,0.986461,0.00314237,98.9265
564,0.661571,0.982733,0.0029356,98.5562
565,0.6784,0.9786,0.00275,98.1671
566,0.695237,0.974078,0.00258449,97.7571
567,0.712057,0.969164,0.00243792,97.3448
568,0.728827,0.963851,0.0023091,96.9543
569,0.745519,0.958132,0.00219685,96.6094
570,0.7621,0.952,0.0021,96.3342
571,0.778542,0.945451,0.00201731,96.1463
572,0.794823,0.938499,0.0019474,96.0385
573,0.810923,0.931162,0.00188883,95.9973
574,0.826822,0.923456,0.00184018,96.0093
575,0.8425,0.9154,0.0018,96.0611
576,0.857932,0.907007,0.00176666,96.1339
577,0.873075,0.898275,0.00173769,96.188
578,0.887882,0.8892,0.00171038,96.1784
579,0.902306,0.879777,0.00168204,96.06
580,0.9163,0.87,0.00165,95.788
581,0.929819,0.859869,0.00161204,95.3308
582,0.942835,0.849407,0.00156786,94.7109
583,0.955321,0.83864,0.00151767,93.9646
584,0.967251,0.827595,0.00146165,93.1278
585,0.9786,0.8163,0.0014,92.2368
586,0.989346,0.804781,0.0013336,91.3312
587,0.999486,0.793065,0.00126607,90.4654
588,1.00902,0.781178,0.00120175,89.6972
589,1.01796,0.769148,0.00114496,89.0847
590,1.0263,0.757,0.0011,88.6856
591,1.03402,0.744758,0.00106958,88.5374
592,1.04104,0.732426,0.00104984,88.595
593,1.04723,0.720005,0.00103532,88.7927
594,1.05249,0.707496,0.00102053,89.0649
595,1.0567,0.6949,0.001,89.3459
596,1.05978,0.68222,0.000969699,89.5815
597,1.06179,0.669473,0.000931366,89.7627
598,1.0628,0.656674,0.000888183,89.8923
599,1.06291,0.643844,0.000843333,89.9726
600,1.0622,0.631,0.0008,90.0062
601,1.06073,0.618157,0.000760427,89.9976
602,1.05842,0.605316,0.000723097,89.9589
603,1.0552,0.592477,0.000685554,89.9042
604,1.05095,0.579639,0.00064534,89.8474
605,1.0456,0.5668,0.0006,89.8026
606,1.03907,0.553963,0.000548113,89.7787
607,1.03142,0.541143,0.000492405,89.7636
608,1.02273,0.528363,0.000436642,89.7401
609,1.0131,0.515642,0.000384585,89.691
610,1.0026,0.503,0.00034,89.5991
611,0.991309,0.490454,0.000305682,89.4532
612,0.979242,0.478004,0.000280561,89.2662
613,0.9664,0.465648,0.000262599,89.0572
614,0.952785,0.453381,0.000249758,88.8451
615,0.9384,0.4412,0.00024,88.6489
616,0.923242,0.429098,0.000231478,88.4806
617,0.907292,0.417054,0.000223109,88.3244
618,0.890525,0.40504,0.000214001,88.1572
619,0.872919,0.393031,0.000203262,87.9563
620,0.85445,0.381,0.00019,87.6987
621,0.835118,0.368933,0.000173686,87.3674
622,0.815024,0.356859,0.000155242,86.9689
623,0.79429,0.344819,0.000135956,86.5156
624,0.773041,0.332852,0.000117113,86.0197
625,0.7514,0.321,0.0001,85.4936
626,0.729498,0.309304,8.56193e-05,84.9532
627,0.707487,0.297809,7.38417e-05,84.4288
628,0.685528,0.286562,6.42545e-05,83.954
629,0.663779,0.27561,5.64448e-05,83.5627
630,0.6424,0.265,5e-05,83.2886
631,0.621513,0.254764,4.45569e-05,83.1546
632,0.601087,0.244882,3.99507e-05,83.1399
633,0.581055,0.235317,3.6066e-05,83.2127
634,0.561349,0.226035,3.27876e-05,83.3413
635,0.5419,0.217,3e-05,83.4939
636,0.522655,0.208183,2.75929e-05,83.6403
637,0.503617,0.199576,2.54753e-05,83.7565
638,0.484801,0.191178,2.35613e-05,83.82
639,0.466223,0.182987,2.17649e-05,83.8084
640,0.4479,0.175,2e-05,83.6992
641,0.429849,0.167217,1.81915e-05,83.4776
642,0.41209,0.159642,1.63079e-05,83.1596
643,0.394648,0.152278,1.43286e-05,82.7687
644,0.377544,0.145129,1.22328e-05,82.3287
645,0.3608,0.1382,1e-05,81.863
646,0.344441,0.131495,7.64099e-06,81.3958
647,0.328499,0.125018,5.29288e-06,80.9526
648,0.313006,0.118773,3.12426e-06,80.5593
649,0.297995,0.112766,1.30377e-06,80.2421
650,0.2835,0.107,0,80.0268
651,0.269544,0.101477,-6.75498e-07,79.9293
652,0.256111,0.0961881,-8.39452e-07,79.9248
653,0.243177,0.0911204,-6.65657e-07,79.9785
654,0.230715,0.0862618,-3.27908e-07,80.0554
655,0.2187,0.0816,0,80.1207
656,0.207111,0.0771243,1.80999e-07,80.1488
657,0.195939,0.0728299,2.2493e-07,80.1513
658,0.185183,0.0687133,1.78362e-07,80.1491
659,0.174838,0.0647711,8.78626e-08,80.1633
660,0.1649,0.061,0,80.2146
661,0.155367,0.0573965,-4.84985e-08,80.32
662,0.146234,0.0539567,-6.02699e-08,80.4796
663,0.137497,0.0506767,-4.7792e-08,80.6898
664,0.129154,0.0475524,-2.35427e-08,80.9466
665,0.1212,0.04458,0,81.2462
666,0.113634,0.0417566,1.29951e-08,81.577
667,0.106462,0.039084,1.61493e-08,81.8961
668,0.0996927,0.036565,1.28058e-08,82.153
669,0.0933359,0.0342027,6.30825e-09,82.2971
670,0.0874,0.032,0,82.2778
671,0.0818879,0.0299575,-3.48204e-09,82.063
672,0.0767786,0.0280668,-4.32718e-09,81.6951
673,0.0720454,0.0263174,-3.43131e-09,81.2349
674,0.0676615,0.0246987,-1.69029e-09,80.7433
675,0.0636,0.0232,0,80.281
676,0.0598307,0.0218096,9.3301e-10,79.8909
677,0.05631,0.0205116,1.15947e-09,79.5437
678,0.052991,0.0192887,9.19417e-10,79.1918
679,0.0498267,0.0181239,4.52912e-10,78.7878
680,0.04677,0.017,0,78.2842
681,0.0437856,0.0159041,-2.49999e-10,77.6447
682,0.0408842,0.0148401,-3.10678e-10,76.8776
683,0.0380879,0.013816,-2.46357e-10,76.002
684,0.0354191,0.0128399,-1.21357e-10,75.0373
685,0.0329,0.01192,0,74.0027
686,0.0305478,0.0110624,6.69871e-11,72.9277
687,0.0283595,0.0102658,8.32459e-11,71.8821
688,0.0263274,0.00952694,6.60112e-11,70.9459
689,0.0244435,0.00884275,3.25176e-11,70.199
690,0.0227,0.00821,0,69.7213
691,0.0210891,0.00762563,-1.79491e-11,69.5648
692,0.0196042,0.00708712,-2.23057e-11,69.6693
693,0.0182387,0.0065921,-1.76876e-11,69.9463
694,0.0169862,0.00613818,-8.71307e-12,70.3078
695,0.01584,0.005723,0,70.6652
696,0.0147928,0.00534383,4.80946e-12,70.9488
697,0.0138333,0.00499657,5.97679e-12,71.1626
698,0.0129493,0.0046768,4.73939e-12,71.329
699,0.0121287,0.00438009,2.33466e-12,71.4704
700,0.0113592,0.004102,0,71.6091
701,0.0106307,0.00383884,-1.28869e-12,71.7671
702,0.00994142,0.00358992,-1.60147e-12,71.964
703,0.00929155,0.00335528,-1.26992e-12,72.2188
704,0.00868131,0.00313496,-6.25571e-13,72.5508
705,0.00811092,0.002929,0,72.979
706,0.00758,0.00273725,3.45303e-13,73.4994
707,0.00708583,0.00255874,4.29114e-13,74.0159
708,0.00662505,0.00239231,3.40273e-13,74.4091
709,0.00619434,0.00223678,1.67621e-13,74.5599
710,0.00579035,0.002091,0,74.349
711,0.00541016,0.00195392,-9.25238e-14,73.6914
712,0.00505252,0.00182505,-1.14981e-13,72.639
713,0.00471658,0.00170402,-9.11758e-14,71.2783
714,0.00440151,0.00159046,-4.49139e-14,69.6953
715,0.00410646,0.001484,0,67.9765
716,0.00383056,0.00138429,2.47917e-14,66.218
717,0.00357288,0.00129102,3.0809e-14,64.5556
718,0.00333243,0.00120391,2.44305e-14,63.1353
719,0.00310823,0.00112266,1.20347e-14,62.1028
720,0.00289933,0.001047,0,61.604
721,0.00270473,0.000976607,-6.64291e-15,61.7328
722,0.00252343,0.000911108,-8.25524e-15,62.3763
723,0.00235442,0.000850105,-6.54613e-15,63.3693
724,0.00219667,0.000793201,-3.22468e-15,64.5471
725,0.00204919,0.00074,0,65.7448
726,0.00191103,0.00069014,1.77996e-15,66.8264
727,0.00178157,0.000643397,2.21199e-15,67.7721
728,0.00166027,0.000599585,1.75403e-15,68.5911
729,0.00154658,0.000558515,8.64049e-16,69.2926
730,0.00143997,0.00052,0,69.8856
731,0.00133994,0.000483867,-4.76939e-16,70.3869
732,0.00124617,0.000450005,-5.927e-16,70.8434
733,0.00115842,0.00041832,-4.69991e-16,71.3092
734,0.00107644,0.000388717,-2.31521e-16,71.8387
735,0.000999949,0.0003611,0,72.4863
736,0.000928699,0.000335373,1.27795e-16,73.2718
737,0.000862391,0.000311428,1.58813e-16,74.0771
738,0.00080072,0.000289157,1.25934e-16,74.7497
739,0.000743384,0.000268451,6.20359e-17,75.1372
740,0.000690079,0.0002492,0,75.087
741,0.000640522,0.000231304,-3.42427e-17,74.4979
742,0.000594516,0.00021469,-4.25539e-17,73.4736
743,0.000551882,0.000199294,-3.37438e-17,72.1691
744,0.000512443,0.000185052,-1.66225e-17,70.7395
745,0.000476021,0.0001719,0,69.3398
746,0.000442434,0.000159771,9.1753e-18,68.088
747,0.000411478,0.000148592,1.14023e-17,66.9543
748,0.000382943,0.000138288,9.04163e-18,65.8717
749,0.000356621,0.000128782,4.45398e-18,64.7735
750,0.000332301,0.00012,0,63.5927
751,0.000309786,0.000111869,-2.45852e-18,62.2697
752,0.000288924,0.000104336,-3.05524e-18,60.7734
753,0.00026957,9.73468e-05,-2.4227e-18,59.0799
754,0.000251585,9.0852e-05,-1.19344e-18,57.1652
755,0.000234826,8.48e-05,0,55.0054
756,0.000219164,7.91443e-05,6.58757e-19,52.6304
757,0.000204526,7.38583e-05,8.18648e-19,50.2852
758,0.000190852,6.89201e-05,6.4916e-19,48.2689
759,0.00017808,6.43079e-05,3.19781e-19,46.8802
760,0.000166151,6e-05,0,46.4182
761,0.000155006,5.59757e-05,-1.76513e-19,47.0868
762,0.000144603,5.22186e-05,-2.19356e-19,48.7107
763,0.000134897,4.87138e-05,-1.73942e-19,51.0197
764,0.000125848,4.54459e-05,-8.56852e-20,53.7435
765,0.000117413,4.24e-05,0,56.6118
766,0.000109551,3.9561e-05,4.72966e-20,59.3796
767,0.000102225,3.69152e-05,5.87763e-20,61.9023
768,9.53948e-05,3.44488e-05,4.66076e-20,64.0605
769,8.90243e-05,3.21483e-05,2.29593e-20,65.7346
770,8.30753e-05,3e-05,0,66.8054
771,7.7513e-05,2.79914e-05,-1.26731e-20,67.2026
772,7.23148e-05,2.61142e-05,-1.57491e-20,67.0536
773,6.74608e-05,2.43613e-05,-1.24885e-20,66.5348
774,6.29313e-05,2.27257e-05,-6.15192e-21,65.8228
775,5.87065e-05,2.12e-05,0,65.0941
776,5.4767e-05,1.97774e-05,3.39575e-21,64.4934
777,5.10951e-05,1.84514e-05,4.21995e-21,64.0372
778,4.76732e-05,1.72157e-05,3.34627e-21,63.7103
779,4.44839e-05,1.6064e-05,1.6484e-21,63.4973
780,4.15099e-05,1.499e-05,0,63.3828
781,3.87345e-05,1.39877e-05,-9.09887e-22,63.3523
782,3.6144e-05,1.30523e-05,-1.13073e-21,63.394
783,3.37255e-05,1.21789e-05,-8.96632e-22,63.497
784,3.14662e-05,1.1363e-05,-4.41688e-22,63.6505
785,2.93533e-05,1.06e-05,0,63.8434
786,2.73748e-05,9.88556e-06,2.43804e-22,64.0591
787,2.55238e-05,9.21711e-06,3.02979e-22,64.2582
788,2.3794e-05,8.59245e-06,2.40252e-22,64.3955
789,2.21794e-05,8.00938e-06,1.1835e-22,64.4258
790,2.06738e-05,7.4657e-06,0,64.304
791,1.92712e-05,6.95919e-06,-6.5327e-23,64.0013
792,1.79651e-05,6.48752e-06,-8.11828e-23,63.5544
793,1.67488e-05,6.04831e-06,-6.43752e-23,63.0162
794,1.56159e-05,5.63919e-06,-3.17118e-23,62.4397
795,1.45598e-05,5.2578e-06,0,61.8779
796,1.35743e-05,4.90193e-06,1.75043e-23,61.3703
797,1.2655e-05,4.56995e-06,2.17529e-23,60.9021
798,1.17979e-05,4.26043e-06,1.72493e-23,60.4452
799,1.09989e-05,3.9719e-06,8.49714e-24,59.9712
